number,barcode,product_name,store_number,store_name,category1,category2,category3,category4,price1,price2,sale_num,ware_house_inventory,jd_inventory,total_inventory
1305050010070 ,6944449241430 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影02浅咖啡 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,76,76
1305050010071 ,6944449241447 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影03深咖啡 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010071 ,6944449241447 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影03深咖啡 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,78,78
1305050010072 ,6944449241454 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影04金棕色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,76,76
1305050010072 ,6944449241454 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影04金棕色 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010073 ,6944449241461 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影05琉金色 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010073 ,6944449241461 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影05琉金色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,76,76
1305050010074 ,6944449241478 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影06豆沙色 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010074 ,6944449241478 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影06豆沙色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,84,84
1305050010075 ,6944449241485 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影07南瓜色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,84,84
1305050010076 ,6944449241492 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影08酒红色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,84,84
1305050010076 ,6944449241492 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影08酒红色 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010077 ,6944449241508 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影09人鱼姬 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1305050010077 ,6944449241508 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影09人鱼姬 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,78,78
1305050010078 ,6944449241515 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影10脏橘色 2.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,0,76,76
1305050010078 ,6944449241515 ,AIDOFEC爱得菲·奢华炫彩弹弹眼影10脏橘色 2.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9.99,29.9,0,5,0,5
1302010040037 ,6923149024826 ,KQTQK库库韩社·糖果慕斯哑光唇釉1#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,10,10
1302010040038 ,6923149024833 ,KQTQK库库韩社·糖果慕斯哑光唇釉2#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,10,10
1302010040039 ,6923149024840 ,KQTQK库库韩社·糖果慕斯哑光唇釉3#4.1G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,6,18,24
1302010040039 ,6923149024840 ,KQTQK库库韩社·糖果慕斯哑光唇釉3#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,7,7
1302010040040 ,6923149024857 ,KQTQK库库韩社·糖果慕斯哑光唇釉4#4.1G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,586,7,593
1302010040040 ,6923149024857 ,KQTQK库库韩社·糖果慕斯哑光唇釉4#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,12,12
1302010040041 ,6923149024864 ,KQTQK库库韩社·糖果慕斯哑光唇釉5#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,11,11
1302010040042 ,6923149024871 ,KQTQK库库韩社·糖果慕斯哑光唇釉6#4.1G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,33,33
1302010040042 ,6923149024871 ,KQTQK库库韩社·糖果慕斯哑光唇釉6#4.1G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,9.8,29.9,0,0,12,12
1405020110006 ,4902186021113 ,奴比斯·剃鼻毛刀,116,深圳市盟客供应链科技有限公司,TC美妆工具,美容工具,剃毛刀,剃鼻毛刀,9.69,19.9,0,0,14,14
13030200201007 ,6927545982551 ,FOCALLURE菲鹿儿·宿醉红酒液体腮红（FA89-B01） 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,9.61,25.9,0,133,10,143
13030200201006 ,6927545982568 ,FOCALLURE菲鹿儿·宿醉红酒液体腮红（FA89-B02） 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,9.61,25.9,0,54,0,54
13030200201005 ,6927545982575 ,FOCALLURE菲鹿儿·宿醉红酒液体腮红（FA89-B03） 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,9.61,25.9,0,129,10,139
13030200201004 ,6927545982582 ,FOCALLURE菲鹿儿·宿醉红酒液体腮红（FA89-B04) 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,9.61,25.9,0,206,141,347
1303010049066 ,6927545980410 ,FOCALLURE菲鹿儿·粉底液(FA30-01) 31g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,粉底液,9.61,49.9,0,96,0,96
1303010049068 ,6927545980434 ,FOCALLURE菲鹿儿·粉底液(FA30-03) 31g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,粉底液,9.61,49.9,0,37,1,38
1305020010050 ,8858994415292 ,SIVANNA COLORS思薇娜·自然塑形眉笔NO-05 1.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,9.5,29.9,0,12,43,55
1305020010109 ,6954496907135 ,CHIOTURE稚优泉·轻雾双头自动眉笔#01浅咖色 0.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,9,24.9,0,154,0,154
1305020010110 ,6954496907142 ,CHIOTURE稚优泉·轻雾双头自动眉笔#02深棕色 0.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,9,24.9,0,386,0,386
1305020010111 ,6954496907159 ,CHIOTURE稚优泉·轻雾双头自动眉笔#03烟灰色 0.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,9,24.9,0,163,132,295
1305020010112 ,6954496907166 ,CHIOTURE稚优泉·轻雾双头自动眉笔#04浅黑色 0.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,9,24.9,0,69,0,69
1305020010113 ,6954496907180 ,CHIOTURE稚优泉·轻雾双头自动眉笔#06浅棕色 0.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,9,24.9,0,282,0,282
13050500101046 ,6970379948699 ,HEXZE韩熙贞·幻乐情音单色眼影A00 1.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9,25.9,0,479,39,518
13050500101047 ,6970379948705 ,HEXZE韩熙贞·幻乐情音单色眼影A08 1.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,9,25.9,0,496,36,532
1305020010139 ,8806164136706 ,TheSaem得鲜·爱可防水柔滑眉笔 04 黑色 1.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,8.75,22.9,0,180,367,547
1305040020051 ,4897095770972 ,CHIC CLUE 酷黑速干眼线液笔 黑色,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眼线,眼线液笔,8.2215,19.9,0,33,0,33
1305040020051 ,4897095770972 ,CHIC CLUE 酷黑速干眼线液笔 黑色,100,广东快客电子商务有限公司,TC彩妆,眼部,眼线,眼线液笔,8.2215,19.9,0,0,14,14
13011000061 ,4969757109724 ,KYOWA·卸妆湿纸巾30枚,116,深圳市盟客供应链科技有限公司,TC护肤,卸妆,面部卸妆,卸妆巾,8.03,12.9,0,52,1,53
1305050010001 ,6923149024642 ,KQTQK库库韩社·糖果新衣弹性眼影1#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,2,12,14
1305050010001 ,6923149024642 ,KQTQK库库韩社·糖果新衣弹性眼影1#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,1,46,47
1305050010002 ,6923149024659 ,KQTQK库库韩社·糖果新衣弹性眼影2#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,6,6
1305050010002 ,6923149024659 ,KQTQK库库韩社·糖果新衣弹性眼影2#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,59,12,71
1305050010003 ,6923149024666 ,KQTQK库库韩社·糖果新衣弹性眼影3#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,47,47
1305050010004 ,6923149024673 ,KQTQK库库韩社·糖果新衣弹性眼影4#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,590,25,615
1305050010004 ,6923149024673 ,KQTQK库库韩社·糖果新衣弹性眼影4#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,50,50
1305050010005 ,6923149024680 ,KQTQK库库韩社·糖果新衣弹性眼影5#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,43,43
1305050010005 ,6923149024680 ,KQTQK库库韩社·糖果新衣弹性眼影5#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,623,389,1012
1305050010007 ,6923149024703 ,KQTQK库库韩社·糖果新衣弹性眼影7#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,18,18
1305050010007 ,6923149024703 ,KQTQK库库韩社·糖果新衣弹性眼影7#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,12,0,12
1305050010008 ,6923149024710 ,KQTQK库库韩社·糖果新衣弹性眼影8#3.5G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,144,27,171
1305050010008 ,6923149024710 ,KQTQK库库韩社·糖果新衣弹性眼影8#3.5G,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,7.8,19.9,0,0,9,9
130601001032 ,6928409010014 ,Nail show·美甲贴 173 3g,116,深圳市盟客供应链科技有限公司,TC美甲,指甲彩妆,局部甲贴,局部甲贴,7.8,15.9,0,2530,0,2530
1708130010007 ,4895232607310 ,LUSCINIAM·压花小礼盒·酒红盖米色带·105mm*65mm*40mm,116,深圳市盟客供应链科技有限公司,TC美妆工具,分装瓶盒,分装盒,分装盒,6,6.9,0,21,0,21
1404020021401 ,4897095772075 ,QGIRL·竹柔美肤巾45片,100,广东快客电子商务有限公司,TC化妆棉,清洁,柔肤巾,柔肤巾,5.48,12.9,0,0,16,16
1305020010059 ,6923149028794 ,JOJO·MEKEUP绘彩自然旋转眉笔1# 0.25g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,5,15.9,0,2055,395,2450
1305020010060 ,6923149028800 ,JOJO·MEKEUP绘彩自然旋转眉笔2# 0.25g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,5,15.9,0,2155,1931,4086
1306020010020 ,4897095770576 ,Sty Queen撕拉水甲彩彩色星辰20号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,6,0,6
1306020010022 ,4897095770590 ,Sty Queen撕拉水甲彩流沙人鱼姬 22号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,20,0,20
1306020010018 ,4897095770552 ,Sty Queen撕拉水甲彩流沙金18号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,16,0,16
1306020010015 ,4897095770521 ,Sty Queen撕拉水甲彩璀璨勃艮第酒红15号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,28,0,28
1306020010016 ,4897095770538 ,Sty Queen撕拉水甲彩璀璨珍珠红16号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,21,0,21
1306020010023 ,4897095770606 ,Sty Queen撕拉水甲彩粉色星辰 23号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,31,0,31
1306020010017 ,4897095770545 ,Sty Queen撕拉水甲彩粉色沙滩17号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,22,0,22
1306020010019 ,4897095770569 ,Sty Queen撕拉水甲彩香槟金19号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,3.345,9.9,0,6,0,6
1306020010009 ,4897095770460 ,Sty Queen撕拉水甲彩宝蓝色09号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,2.935,9.9,0,23,0,23
1306020010012 ,4897095770491 ,Sty Queen撕拉水甲彩马卡龙绿12号色 10ml,116,深圳市盟客供应链科技有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,2.905,9.9,0,8,0,8
1306020010012 ,4897095770491 ,Sty Queen撕拉水甲彩马卡龙绿12号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,2.905,9.9,0,0,47,47
1306020010010 ,4897095770477 ,Sty Queen撕拉水甲彩马卡龙蓝10号色 10ml,100,广东快客电子商务有限公司,TC美甲,指甲彩妆,指甲油,水性指甲油,2.905,9.9,0,0,66,66
130601001073 ,6928409040196 ,Nail show·3D贴花 149  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,1122,0,1122
130601001072 ,6928409040189 ,Nail show·3D贴花 186  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,0,267,267
130601001078 ,6928409040240 ,Nail show·3D贴花 192  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,1275,1043,2318
130601001055 ,6928409040011 ,Nail show·3D贴花 193  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,59,265,324
130601001077 ,6928409040233 ,Nail show·3D贴花 195  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,1405,0,1405
130601001074 ,6928409040202 ,Nail show·3D贴花 210 0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,523,360,883
130601001075 ,6928409040219 ,Nail show·3D贴花 211 0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,620,733,1353
130601001071 ,6928409040172 ,Nail show·3D贴花 212 0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,0,141,141
130601001070 ,6928409040165 ,Nail show·3D贴花 213 0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,1090,125,1215
130601001056 ,6928409040028 ,Nail show·3D贴花 214  0.65g,116,深圳市盟客供应链科技有限公司,TC彩妆,指甲彩妆,指甲套装,指甲油套装,2.8,9.9,0,317,0,317
1302010040228,8806190716163,I'M MEME· 我爱薄雾甜心按压唇釉 CA007 秋日暖枫,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,0,93,93
1302010040228,8806190716163,I'M MEME· 我爱薄雾甜心按压唇釉 CA007 秋日暖枫,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,834,5431,6265
1302010040226,8806190716095,I'M MEME· 我爱薄雾甜心按压唇釉 CA01 鲜红宝石,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,879,3326,4205
1302010040227,8806190716132,I'M MEME· 我爱薄雾甜心按压唇釉 CA04 珊瑚嫣粉,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,0,1879,1879
1302010040229,8806190716170,I'M MEME· 我爱薄雾甜心按压唇釉 CA08 复古砖墙,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,1781,5533,7314
1302010040230,8806190716187,I'M MEME· 我爱薄雾甜心按压唇釉 CA09 玫瑰樱桃,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,0,2299,2299
1302010040231,8806190716194,I'M MEME· 我爱薄雾甜心按压唇釉 CA10 勃艮第红,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,35.95,69.9,0,0,12412,12412
